1	11
1	21
1	24
1	34
1	54
1	62
2	4
2	32
2	52
2	53
2	54
2	57
3	5
3	15
3	46
3	47
3	60
3	61
4	14
4	21
4	25
4	42
4	51
4	57
5	17
5	43
5	53
5	56
5	60
5	62
6	22
6	40
6	42
6	50
6	55
6	60
7	2
7	37
7	43
7	50
7	54
7	55
8	5
8	42
8	56
8	59
8	61
8	62
9	33
9	38
9	45
9	49
9	50
9	58
10	17
10	28
10	34
10	38
10	48
10	58
11	24
11	30
11	35
11	47
11	58
11	59
12	8
12	20
12	30
12	54
12	57
12	59
13	2
13	7
13	51
13	52
13	54
13	55
14	21
14	30
14	32
14	37
14	49
14	59
15	3
15	46
15	56
15	60
15	61
15	62
16	6
16	12
16	44
16	55
16	57
16	59
17	40
17	46
17	51
17	53
17	56
17	60
18	2
18	13
18	23
18	35
18	38
18	54
19	29
19	41
19	45
19	50
19	52
19	58
20	16
20	30
20	35
20	49
20	57
20	59
21	25
21	27
21	41
21	49
21	56
21	59
22	38
22	41
22	47
22	48
22	58
23	7
23	32
23	34
23	55
23	61
24	1
24	11
24	52
24	55
24	56
25	4
25	14
25	27
25	47
25	57
26	17
26	47
26	51
26	60
26	62
27	36
27	49
27	53
27	57
27	59
28	29
28	39
28	46
28	48
28	58
29	10
29	23
29	28
29	45
29	58
30	12
30	27
30	57
30	58
30	62
31	3
31	51
31	53
31	61
31	62
32	1
32	18
32	24
32	25
32	35
33	10
33	22
33	48
33	50
33	59
34	11
34	18
34	28
34	37
34	52
35	23
35	36
35	52
35	55
35	61
36	24
36	43
36	46
36	52
36	53
37	18
37	29
37	32
37	54
37	55
38	13
38	29
38	45
38	50
38	58
39	6
39	9
39	33
39	48
39	62
40	15
40	26
40	27
40	44
40	62
41	19
41	20
41	22
41	38
41	58
42	12
42	14
42	20
42	49
42	60
43	26
43	44
43	47
43	51
43	60
44	3
44	40
44	51
44	61
44	62
45	6
45	9
45	28
45	39
45	42
46	8
46	44
46	53
46	56
46	61
47	7
47	13
47	26
47	40
47	56
48	9
48	19
48	39
48	41
48	49
49	10
49	16
49	25
49	45
49	57
50	33
50	41
50	48
50	54
50	58
51	31
51	36
51	44
51	53
51	62
52	1
52	37
52	54
52	55
52	59
53	15
53	31
53	43
53	56
53	61
54	23
54	33
54	47
54	52
54	57
55	34
55	35
55	36
55	37
55	50
56	26
56	40
56	43
56	60
56	61
57	4
57	20
57	39
57	49
57	59
58	19
58	39
58	42
58	45
58	50
59	16
59	21
59	22
59	42
59	48
60	5
60	8
60	31
60	56
60	61
61	43
61	46
61	51
61	60
61	62
62	31
62	36
62	44
62	60
62	61
