1	7
1	9
1	49
1	50
1	56
1	58
2	12
2	25
2	43
2	45
2	54
2	58
3	31
3	38
3	44
3	50
3	51
3	53
4	37
4	39
4	46
4	47
4	57
4	59
5	49
5	54
5	55
5	56
5	58
5	62
6	10
6	18
6	30
6	32
6	43
6	45
7	19
7	28
7	39
7	57
7	59
7	62
8	16
8	23
8	26
8	51
8	53
8	61
9	25
9	35
9	49
9	54
9	55
9	62
10	23
10	41
10	45
10	47
10	48
10	52
11	6
11	15
11	40
11	41
11	46
11	58
12	1
12	17
12	27
12	30
12	47
12	58
13	6
13	22
13	26
13	34
13	41
13	62
14	23
14	27
14	28
14	29
14	32
14	40
15	11
15	22
15	34
15	41
15	48
15	51
16	36
16	37
16	45
16	47
16	48
16	50
17	12
17	40
17	54
17	56
17	58
17	62
18	14
18	24
18	32
18	35
18	60
18	61
19	39
19	42
19	46
19	57
19	59
19	60
20	8
20	37
20	39
20	40
20	57
20	60
21	37
21	45
21	47
21	48
21	52
21	53
22	5
22	11
22	13
22	15
22	24
22	41
23	11
23	26
23	44
23	52
23	60
23	61
24	15
24	19
24	22
24	34
24	41
24	61
25	30
25	43
25	50
25	55
25	58
25	62
26	17
26	18
26	29
26	32
26	60
27	31
27	35
27	40
27	49
27	61
28	33
28	42
28	46
28	55
28	59
29	3
29	8
29	14
29	18
29	60
30	36
30	43
30	54
30	55
30	56
31	37
31	38
31	44
31	51
31	53
32	20
32	26
32	36
32	60
32	61
33	7
33	28
33	42
33	57
33	59
34	9
34	13
34	24
34	46
34	55
35	14
35	32
35	53
35	60
35	61
36	10
36	49
36	52
36	57
36	62
37	16
37	21
37	43
37	48
37	52
38	8
38	44
38	50
38	51
38	53
39	7
39	19
39	42
39	50
39	57
40	27
40	42
40	54
40	60
40	61
41	13
41	20
41	24
41	34
41	60
42	4
42	29
42	33
42	57
42	59
43	1
43	12
43	25
43	33
43	54
44	3
44	31
44	38
44	51
44	61
45	4
45	10
45	48
45	49
45	52
46	28
46	33
46	57
46	58
46	59
47	16
47	45
47	48
47	52
47	62
48	21
48	37
48	47
48	52
48	56
49	2
49	17
49	54
49	55
49	56
50	43
50	44
50	51
50	53
50	56
51	3
51	31
51	38
51	44
51	53
52	21
52	36
52	42
52	45
52	47
53	31
53	38
53	44
53	50
53	51
54	2
54	9
54	36
54	56
54	60
55	5
55	30
55	58
55	61
55	62
56	30
56	49
56	58
56	59
56	62
57	4
57	25
57	39
57	46
57	59
58	1
58	50
58	55
58	56
58	62
59	6
59	33
59	39
59	46
59	57
60	35
60	38
60	40
60	59
60	61
61	20
61	27
61	29
61	34
61	35
62	2
62	5
62	43
62	54
62	55
