1	169
2	165
3	171
4	172
5	169
6	168
7	0
8	171
9	0
10	167
11	167
12	169
13	0
14	171
15	166
16	166
17	0
18	170
19	0
20	170
21	0
22	170
23	171
24	165
25	171
26	167
27	166
28	165
29	0
30	169
31	168
32	169
33	0
34	169
35	167
36	169
37	165
38	171
39	169
40	0
41	172
42	168
43	0
44	167
45	165
46	0
47	172
48	172
49	166
50	0
51	165
52	0
53	168
54	170
55	167
56	168
57	168
58	172
59	171
60	169
61	171
62	170
63	170
64	168
65	166
66	167
67	0
68	0
69	168
70	168
71	169
72	169
73	171
74	0
75	0
76	166
77	166
78	170
79	169
80	0
81	169
82	0
83	171
84	168
85	172
86	170
87	165
88	167
89	0
90	169
91	172
92	167
93	170
94	0
95	171
96	169
97	0
98	0
99	0
100	0
101	167
102	167
103	170
104	0
105	172
106	0
107	169
108	168
109	169
110	166
111	0
112	172
113	172
114	172
115	170
116	172
117	172
118	169
119	170
120	169
121	0
122	165
123	169
124	0
125	167
126	167
127	168
128	168
129	170
130	171
131	172
132	169
133	168
134	0
135	0
136	171
137	168
138	172
139	168
140	169
141	171
142	172
143	166
144	168
145	172
146	169
147	0
148	167
149	171
150	171
151	0
152	0
153	169
154	169
155	166
156	168
157	171
158	172
159	0
160	169
161	165
162	169
163	0
164	170
165	169
166	171
167	170
168	171
169	169
170	165
171	167
172	0
173	0
174	167
175	171
176	172
177	166
178	168
179	170
180	167
181	0
182	167
183	168
184	0
185	165
186	168
187	172
188	166
189	0
190	172
191	0
192	168
193	171
194	0
195	0
196	0
197	167
198	169
199	171
200	168
201	171
202	167
203	166
204	0
205	167
206	172
207	170
208	167
209	171
210	170
211	168
212	0
213	165
214	167
215	166
216	166
217	169
218	169
219	172
220	168
221	0
222	169
223	171
224	169
225	0
226	165
227	168
228	171
229	169
230	166
231	171
232	169
233	171
234	170
235	170
236	171
237	0
238	167
239	0
240	169
241	168
242	170
243	170
244	166
245	170
246	0
247	165
248	169
249	169
250	168
251	168
252	165
253	165
254	0
255	170
256	170
257	168
258	171
259	170
260	166
261	166
262	167
263	166
264	0
265	0
266	169
267	170
268	169
269	167
270	170
271	0
272	0
273	0
274	168
275	171
276	169
277	167
278	170
279	169
280	170
281	171
282	166
283	172
284	167
285	168
286	170
287	166
288	0
289	168
290	166
291	170
292	167
293	170
294	166
295	166
296	167
297	0
298	170
299	0
300	0
301	171
302	170
303	0
304	172
305	170
306	0
307	166
308	167
309	168
310	165
311	169
312	169
313	168
314	168
315	172
316	0
317	0
318	0
319	170
320	170
321	172
322	167
323	0
324	0
325	0
326	172
327	0
328	171
329	0
330	169
331	171
332	0
333	172
334	168
335	169
336	170
337	165
338	168
339	166
340	0
341	169
342	0
343	169
344	169
345	170
346	169
347	172
348	170
349	0
350	167
351	165
352	171
353	165
354	169
355	170
356	169
357	169
358	0
359	167
360	0
361	165
362	0
363	168
364	0
365	165
366	172
367	168
368	172
369	170
370	170
371	171
372	169
373	172
374	168
375	169
376	169
377	169
378	172
379	168
380	166
381	166
382	170
383	167
384	168
385	172
386	172
387	0
388	0
389	170
390	166
391	167
392	172
393	166
394	0
395	167
396	165
397	172
398	0
399	167
400	166
401	0
402	0
403	0
404	171
405	171
406	165
407	169
408	171
409	168
410	0
411	168
412	166
413	169
414	0
415	170
416	171
417	167
418	166
419	166
420	172
421	166
422	170
423	171
424	166
425	0
426	172
427	0
428	166
429	169
430	0
431	171
432	0
433	169
434	170
435	169
436	169
437	166
438	172
439	166
440	170
441	172
442	165
443	168
444	166
445	0
446	165
447	166
448	0
449	172
450	167
451	166
452	170
453	172
454	169
455	169
456	0
457	165
458	172
459	171
460	169
461	172
462	170
463	168
464	0
465	166
466	167
467	0
468	0
469	169
470	170
471	0
472	166
473	168
474	0
475	169
476	0
477	0
478	169
479	170
480	167
481	169
