1	11
1	12
1	53
1	58
1	62
2	10
2	43
2	51
2	53
2	55
3	29
3	31
3	42
3	56
3	57
4	22
4	44
4	56
4	58
4	60
5	3
5	34
5	40
5	41
5	48
6	3
6	28
6	46
6	50
6	54
7	1
7	8
7	45
7	56
7	59
8	18
8	27
8	44
8	56
8	61
9	42
9	44
9	46
9	49
9	57
10	25
10	33
10	43
10	55
10	58
11	12
11	32
11	36
11	39
11	62
12	14
12	27
12	39
12	57
12	62
13	18
13	33
13	45
13	59
13	60
14	19
14	32
14	37
14	58
14	62
15	11
15	29
15	39
15	41
15	62
16	7
16	32
16	47
16	53
16	59
17	19
17	36
17	49
17	54
17	57
18	13
18	16
18	20
18	58
18	61
19	9
19	15
19	49
19	52
19	58
20	45
20	59
20	60
20	61
20	62
21	4
21	30
21	45
21	59
21	60
22	13
22	21
22	30
22	56
22	61
23	25
23	28
23	34
23	40
23	48
24	30
24	38
24	51
24	57
24	62
25	43
25	51
25	53
25	55
25	59
26	4
26	17
26	44
26	52
26	56
27	5
27	26
27	35
27	56
27	61
28	18
28	22
28	41
28	48
28	62
29	24
29	38
29	52
29	57
29	60
30	6
30	7
30	44
30	60
30	61
31	9
31	14
31	46
31	50
31	54
32	1
32	15
32	48
32	50
32	62
33	2
33	51
33	53
33	55
33	58
34	5
34	23
34	41
34	43
34	48
35	8
35	50
35	52
35	59
35	61
36	9
36	31
36	52
36	54
36	55
37	7
37	17
37	31
37	42
37	47
38	2
38	17
38	29
38	54
38	57
39	1
39	15
39	40
39	58
39	62
40	23
40	41
40	48
40	56
40	61
41	28
41	34
41	48
41	49
41	61
42	6
42	36
42	47
42	54
42	59
43	33
43	51
43	53
43	55
43	58
44	11
44	26
44	35
44	45
44	52
45	16
45	30
45	34
45	35
45	60
46	10
46	29
46	49
46	50
46	54
47	37
47	38
47	45
47	49
47	50
48	5
48	23
48	26
48	28
48	40
49	37
49	47
49	52
49	57
49	62
50	6
50	31
50	36
50	46
50	60
51	4
51	33
51	53
51	55
51	58
52	12
52	13
52	35
52	46
52	47
53	10
53	46
53	51
53	55
53	58
54	3
54	32
54	37
54	42
54	57
55	2
55	25
55	51
55	53
55	54
56	27
56	57
56	59
56	60
56	61
57	24
57	47
57	49
57	50
57	55
58	16
58	20
58	43
58	51
58	62
59	8
59	21
59	56
59	60
59	61
60	20
60	22
60	42
60	59
60	61
61	21
61	38
61	52
61	59
61	60
62	14
62	19
62	24
62	39
62	54
